all_iat_max,all_iat_mean,all_iat_min,all_iat_std,all_iat_sum,all_len_max,all_len_mean,all_len_min,all_len_std,all_len_sum,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_sum,bwd_len_max,bwd_len_mean,bwd_len_min,bwd_len_std,bwd_len_sum,bwd_pkts,byte_ratio,duration_s,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_sum,fwd_len_max,fwd_len_mean,fwd_len_min,fwd_len_std,fwd_len_sum,fwd_pkts,large_pkt_ratio,payload_entropy,pkt_ratio,small_pkt_ratio
15002.281904220581,684.3202114105225,0.013113021850585938,2995.5579447511554,16423.68507385254,1496,149.52,0,335.32469279789103,3738,15002.426147460938,1493.0530894886363,0.048160552978515625,4286.16084447843,16423.583984375,1496,220.33333333333334,0,436.6845416188772,2644,12,0.41376701966717094,16.42368507385254,15002.281904220581,1368.640422821045,0.031232833862304688,4124.339748105057,16423.68507385254,666,84.15384615384616,0,176.9453832092074,1094,13,0.04,2.4317374334224664,1.0833333333333333,0.76
539.543867111206,64.06549612681071,0.015974044799804688,152.83464497131934,1153.1789302825928,230,33.526315789473685,0,74.27074824129167,637,539.592981338501,144.1388726234436,0.07987022399902344,202.538775243906,1153.1109809875488,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,1.1531789302825928,539.543867111206,128.12810473971896,0.06914138793945312,196.26202826857775,1153.1529426574707,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
15003.2639503479,593.5794206765981,0.012874603271484375,2882.4875649966825,15433.064937591553,1496,131.11111111111111,0,313.6912061877192,3540,15003.290891647339,1286.0820094744365,0.03695487976074219,4136.630814286961,15432.984113693237,1496,187.84615384615384,0,407.7757389232933,2442,13,0.44963144963144963,15.433064937591553,15003.288984298706,1187.1576859400823,0.04100799560546875,3989.0928538810126,15433.04991722107,666,78.42857142857143,0,172.0679742285067,1098,14,0.037037037037037035,2.4362445786772544,1.0769230769230769,0.7407407407407407
1539.005994796753,98.20605648888483,0.012874603271484375,351.2586631567401,1767.7090167999268,681,45.31578947368421,0,153.10301060382739,861,1539.067029953003,220.95325589179993,0.06914138793945312,500.51381084480073,1767.6260471343994,681,77.55555555555556,0,213.37401232531218,698,9,0.2335243553008596,1.7677090167999268,1539.005994796753,196.40676180521646,0.04506111145019531,476.9504115262541,1767.6608562469482,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
112.0450496673584,9.778998114845969,0.016927719116210938,30.479074232933595,215.13795852661133,1496,240.8695652173913,0,447.2820629718262,5540,112.0450496673584,21.50399684906006,0.06103515625,42.328749289637095,215.0399684906006,1496,299.27272727272725,0,493.67970678625426,3292,11,0.6828675577156743,0.21513795852661133,112.12277412414551,19.557996229691938,0.034809112548828125,40.85873038624052,215.13795852661133,1344,187.33333333333334,0,392.48977339826604,2248,12,0.08695652173913043,2.3450525501511787,1.0909090909090908,0.6956521739130435
1836.143970489502,170.2263355255127,0.010967254638671875,477.0191109267218,3064.0740394592285,712,46.94736842105263,0,159.88366615636855,892,1836.1949920654297,382.989764213562,0.02288818359375,656.1416051246877,3063.918113708496,712,81,0,223.115316472098,729,9,0.22359396433470508,3.0640740394592285,1836.143970489502,340.44822057088214,0.05507469177246094,630.2063525823086,3064.0339851379395,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
1104.6741008758545,55.71099844845858,0.02384185791015625,230.17630149238755,1225.6419658660889,1496,161.43478260869566,0,347.59982314586944,3713,1104.6741008758545,122.54998683929443,0.11587142944335938,329.19325092997923,1225.4998683929443,1496,238.45454545454547,0,452.7659165690496,2623,11,0.4155547083492184,1.2256419658660889,1104.7449111938477,111.42199689691716,0.08296966552734375,315.8652655324528,1225.6419658660889,666,90.83333333333333,0,182.33569468306405,1090,12,0.043478260869565216,2.3450525501511787,1.0909090909090908,0.6956521739130435
1329.1120529174805,127.56383419036865,0.017881393432617188,341.69652863706483,2296.1490154266357,306,37.578947368421055,0,86.19641938434242,714,1329.1120529174805,287.0025038719177,0.13709068298339844,465.7843754581379,2296.020030975342,306,60.888888888888886,0,112.18679308728758,548,9,0.3029197080291971,2.2961490154266357,1329.1780948638916,255.1246749030219,0.10895729064941406,448.32058722976586,2296.1220741271973,145,16.6,0,43.130499649320086,166,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
1214.5512104034424,64.37041542746805,0.013113021850585938,254.36041277880287,1416.1491394042969,1496,171.52173913043478,0,336.9613407790041,3945,1214.5512104034424,141.6051149368286,0.050067901611328125,362.49427700929806,1416.0511493682861,1496,241.54545454545453,0,434.29469752406675,2657,11,0.48475724501317274,1.4161491394042969,1214.6000862121582,128.7408308549361,0.033855438232421875,348.03029434853835,1416.1491394042969,666,107.33333333333333,0,190.0391772474531,1288,12,0.043478260869565216,2.2252748326658103,1.0909090909090908,0.6956521739130435
521.1830139160156,54.57667509714762,0.011920928955078125,133.29895611697177,982.3801517486572,230,33.526315789473685,0,74.27074824129167,637,521.2230682373047,122.78574705123901,0.05507469177246094,177.79325104446553,982.2859764099121,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,0.9823801517486572,521.1830139160156,109.15022426181369,0.04100799560546875,172.00362163303475,982.3520183563232,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
